url,asin,priority_score,source,rank,category,title
https://www.amazon.ae/Samsung-Washing-Machine-manufacturer-warranty/dp/B092H23GDM,B092H23GDM,150.0,bestsellers,1,Main,AED 789.50
https://www.amazon.ae/Vtopmart-Containers-Airtight-Microwave-Dishwasher/dp/B0BR4XNLWS,B0BR4XNLWS,150.0,bestsellers,1,See More,AED 67.13
https://www.amazon.ae/Montessori-3-Year-Old-Preschool-Educational-Recognition/dp/B094D42LRN,B094D42LRN,150.0,bestsellers,1,Toys,AED 14.60
https://www.amazon.ae/Oasis-Drinking-Carton-Package-design/dp/B0869VSF88,B0869VSF88,150.0,bestsellers,1,Grocery,AED 9.90
https://www.amazon.ae/blu-Ionic-Shower-Head-Filter/dp/B00TX6Y93G,B00TX6Y93G,150.0,bestsellers,1,Tools & Home Improvement,AED 399.00
https://www.amazon.ae/Vileda-Washing-Medium-Sponge-Scourer/dp/B07MWHDHT5,B07MWHDHT5,150.0,bestsellers,1,Home,AED 8.75
https://www.amazon.ae/Makayuron-Switches-Compatible-Remote-Voice/dp/B09C5XGXDJ,B09C5XGXDJ,150.0,bestsellers,1,Tools & Home Improvement,AED 39.90
https://www.amazon.ae/Amazon-Basics-Performance-Batteries-Appearance/dp/B00NTCH52W,B00NTCH52W,150.0,bestsellers,1,Electronics,AED 24.00
https://www.amazon.ae/soundcore-Cancelling-Reduction-Environment-Bluetooth/dp/B0BZV4QFP8,B0BZV4QFP8,150.0,bestsellers,1,Electronics,AED 175.00
https://www.amazon.ae/kindle-paperwhite-2024/dp/B0CFPL6CFY,B0CFPL6CFY,150.0,bestsellers,1,Amazon Devices & Accessories,AED 679.00
https://www.amazon.ae/Ring-Adapter-Wired-Doorbells-Transformer/dp/B08MVVQX28,B08MVVQX28,150.0,bestsellers,1,Amazon Devices & Accessories,AED 129.00
https://www.amazon.ae/Amazon-eGift-Card-Amazon-Logo-Animated/dp/B07RG2N716,B07RG2N716,150.0,bestsellers,1,Gift Cards,AED 150.00
https://www.amazon.ae/WaterWipes-Original-Plastic-Wipes-wipes/dp/B08MXSBRSB,B08MXSBRSB,150.0,bestsellers,1,Baby Products,AED 147.00
https://www.amazon.ae/Charmm-Baby-Bottle-Toy-Cleanser/dp/B0B8DBSRF7,B0B8DBSRF7,150.0,bestsellers,1,Baby Products,AED 46.30
https://www.amazon.ae/Philips-5000-Seires-Steam-Iron/dp/B09R9MXJ9K,B09R9MXJ9K,150.0,bestsellers,1,See More,AED 141.65
https://www.amazon.ae/UGREEN-Nylon-Braided-Fasting-Charging-Compatible/dp/B07PLSDPYN,B07PLSDPYN,150.0,bestsellers,1,Computers,AED 19.90
https://www.amazon.ae/UGREEN-Transfer-Converter-Compatible-Earphone/dp/B0B9N3QSL3,B0B9N3QSL3,150.0,bestsellers,1,Computers,AED 32.80
https://www.amazon.ae/Hisense-Loading-Washing-Wfpv7012Mt-Warranty/dp/B095N62ZXC,B095N62ZXC,150.0,bestsellers,1,See More,AED 670.00
https://www.amazon.ae/WD-40-Multi-Use-All-Purpose-Lubricant-Workshop/dp/B07MX3F36F,B07MX3F36F,150.0,bestsellers,1,Automotive,AED 17.40
https://www.amazon.ae/Godrej-aer-Automatic-Freshener-Refill/dp/B07FPKP85K,B07FPKP85K,150.0,bestsellers,1,Automotive,AED 15.96
https://www.amazon.ae/Creoos-Galaxy-Accessories-Birthday-Glitter/dp/B0D8KYFY56,B0D8KYFY56,150.0,bestsellers,1,Toys,AED 68.99
https://www.amazon.ae/ESR-iPhone-Pro-Max-Shock-Absorbing/dp/B0FCY7L7SZ,B0FCY7L7SZ,150.0,bestsellers,1,Mobile Phones & Communication Products,AED 37.00
https://www.amazon.ae/Samsung-Android-Smartphone-Storage-Version/dp/B0DM1S54MZ,B0DM1S54MZ,150.0,bestsellers,1,Mobile Phones & Communication Products,
https://www.amazon.ae/Squeegee-Silicone-Remover-Cleaning-Suitable/dp/B0DNN55CL3,B0DNN55CL3,150.0,bestsellers,1,Home,AED 19.00
https://www.amazon.ae/Atomic-Habits-Proven-Build-Break/dp/0593189647,0593189647,150.0,bestsellers,1,Books,Paperback
https://www.amazon.ae/SKY-TOUCH-Disposable-Absorbent-Leak-Proof-Training/dp/B0BT9H2YGP,B0BT9H2YGP,150.0,bestsellers,1,Pet Supplies,AED 23.70
https://www.amazon.ae/Whiskas-Mothers-Kittens-Prebiotics-Colostrum/dp/B07P9FL78R,B07P9FL78R,150.0,bestsellers,1,Pet Supplies,AED 16.95
https://www.amazon.ae/JOTO-KidsBarefoot-Quick-Dry-Snorkeling-Kayaking/dp/B07WG1DPHH,B07WG1DPHH,150.0,bestsellers,1,Fashion,AED 28.99
https://www.amazon.ae/casme-Underwear-Weightless-Imperceptible-Activities/dp/B0FPQGWMY8,B0FPQGWMY8,150.0,bestsellers,1,Fashion,AED 51.99
https://www.amazon.ae/SKY-TOUCH-Resistance-5Pcsexercise-Physiotherapy-Stretching/dp/B0BK4FRDBX,B0BK4FRDBX,150.0,bestsellers,1,Sporting Goods,AED 22.30
https://www.amazon.ae/Double-Printer-Paper-Pages-White/dp/B000OZEY3A,B000OZEY3A,150.0,bestsellers,1,Office Products,AED 16.50
https://www.amazon.ae/REDDOTGIFT-Gift-Wrapping-Tissues-Projects/dp/B0CH6JGZ2Y,B0CH6JGZ2Y,150.0,bestsellers,1,Office Products,AED 12.99
https://www.amazon.ae/medicube-Niacinamide-Hydrating-Moisturizing-Skincare/dp/B0DBF65JYY,B0DBF65JYY,150.0,bestsellers,1,Beauty,AED 45.06
https://www.amazon.ae/NIVEA-Lotion-Butter-Complete-Moisture/dp/B08KR1K5G3,B08KR1K5G3,150.0,bestsellers,1,Beauty,
https://www.amazon.ae/Roblox-Digital-Extra-Redeem-Worldwide/dp/B0CQK8JB5L,B0CQK8JB5L,150.0,bestsellers,1,Videogames,AED 37.00
https://www.amazon.ae/Wemart-Play-Station-Controllers-Accessories-Scratchproof/dp/B0CQTCZLJV,B0CQTCZLJV,150.0,bestsellers,1,Videogames,AED 89.00
https://www.amazon.ae/Mineral-Naturally-Filtered-Drinking-Bottled/dp/B09WDNQDWC,B09WDNQDWC,150.0,bestsellers,1,Grocery,AED 92.10
https://www.amazon.ae/CROWNFUL-Portable-Personal-Cosmetics-Bedroom/dp/B0BGR53QXL,B0BGR53QXL,145.0,bestsellers,2,Main,
https://www.amazon.ae/NutriCook-Rapid-Egg-Cooker-Scrambled/dp/B07RCG9YQC,B07RCG9YQC,145.0,bestsellers,2,See More,AED 59.00
https://www.amazon.ae/Mattel-Games-UNO-Show-Mercy/dp/B0CBNR2ML6,B0CBNR2ML6,145.0,bestsellers,2,Toys,AED 23.03
https://www.amazon.ae/Al-Ain-Balanced-Composition-Nourishing/dp/B07ZCDZ23J,B07ZCDZ23J,145.0,bestsellers,2,Grocery,AED 9.50
https://www.amazon.ae/Falcon-Vinyl-Gloves-Powder-Medium/dp/B0F6PQLGRZ,B0F6PQLGRZ,145.0,bestsellers,2,Tools & Home Improvement,AED 11.00
https://www.amazon.ae/Godrej-aer-Freshener-Multicolour-40017848/dp/B078CRB5WY,B078CRB5WY,145.0,bestsellers,2,Home,AED 17.15
https://www.amazon.ae/24HOCL-Shelf%E3%80%90Thickened-Upgraded-Organizer-Rustproof/dp/B098R4H6Y1,B098R4H6Y1,145.0,bestsellers,2,Tools & Home Improvement,AED 31.90
https://www.amazon.ae/UGREEN-High-Speed-Compatible-Nintendo-Playstation/dp/B083Q283J8,B083Q283J8,145.0,bestsellers,2,Electronics,AED 32.95
https://www.amazon.ae/soundcore-Bluetooth-Earphones-Wireless-Customization/dp/B0BTYCRJSS,B0BTYCRJSS,145.0,bestsellers,2,Electronics,AED 59.00
https://www.amazon.ae/kindle-2024/dp/B0CP31QS6R,B0CP31QS6R,145.0,bestsellers,2,Amazon Devices & Accessories,AED 449.00
https://www.amazon.ae/CENXI-Replacement-22GA-voice-alexa/dp/B0D16W6KNX,B0D16W6KNX,145.0,bestsellers,2,Amazon Devices & Accessories,
https://www.amazon.ae/Amazon-eGift-Card-Bright-Balloons-Animated/dp/B0C24FVWVZ,B0C24FVWVZ,145.0,bestsellers,2,Gift Cards,AED 150.00
https://www.amazon.ae/Pampers-Protection-Diapers-12-18kg-Leak-Free/dp/B0DN6NPJHH,B0DN6NPJHH,145.0,bestsellers,2,Baby Products,AED 190.74
https://www.amazon.ae/Pampers-Ultimate-Comfort-Technology-Protection/dp/B0DN6Q794L,B0DN6Q794L,145.0,bestsellers,2,Baby Products,AED 178.97
https://www.amazon.ae/BLACK-DECKER-Multi-Cyclonic-Filtration-Efficient/dp/B07D9WSRFF,B07D9WSRFF,145.0,bestsellers,2,See More,AED 101.20
https://www.amazon.ae/UGREEN-Braided-Charging-iPhone17-Nintendo/dp/B07RZK1ZV4,B07RZK1ZV4,145.0,bestsellers,2,Computers,AED 19.90
https://www.amazon.ae/UGREEN-Charger-Charging-Compatible-Nokia-Black/dp/B01NCJE1RE,B01NCJE1RE,145.0,bestsellers,2,Computers,AED 21.45
https://www.amazon.ae/evvoli-Mechanical-Recessed-Adjustable-EVRFM-90LW/dp/B09DPQJVG3,B09DPQJVG3,145.0,bestsellers,2,See More,AED 295.00
https://www.amazon.ae/Godrej-aer-Hanging-Freshener-Accessories/dp/B0CCY38RGC,B0CCY38RGC,145.0,bestsellers,2,Automotive,AED 8.05
https://www.amazon.ae/KNODEL-Organizer-Automotive-Organizers-Reinforced/dp/B0CR31THFH,B0CR31THFH,145.0,bestsellers,2,Automotive,AED 42.99
https://www.amazon.ae/ALASOU-Suction-Spinning-birthday-toddlers/dp/B08X1YQ2N9,B08X1YQ2N9,145.0,bestsellers,2,Toys,AED 14.50
https://www.amazon.ae/Apple-iPhone-Pro-Max-256/dp/B0FQG24QM8,B0FQG24QM8,145.0,bestsellers,2,Mobile Phones & Communication Products,"AED 5,099.00"
https://www.amazon.ae/Protector-Compatible-Installation-Anti-Scratch-Hardness/dp/B0DK6FC46N,B0DK6FC46N,145.0,bestsellers,2,Mobile Phones & Communication Products,AED 1.70
https://www.amazon.ae/YINENN-Bath-Shower-40X16in-Clear/dp/B07BSB37SB,B07BSB37SB,145.0,bestsellers,2,Home,AED 20.79
https://www.amazon.ae/Let-Them-Theory-Life-Changing-Millions/dp/1788176189,1788176189,145.0,bestsellers,2,Books,Hardcover
https://www.amazon.ae/Thomas-Litter-16Liters-Package-Vary/dp/B0037XNXIS,B0037XNXIS,145.0,bestsellers,2,Pet Supplies,AED 43.55
https://www.amazon.ae/Mumoo-Bear-Clumping-Absorption-Dust-Free/dp/B0BMQNLS92,B0BMQNLS92,145.0,bestsellers,2,Pet Supplies,AED 28.31
https://www.amazon.ae/VAGREEZ-Packing-Cubes-Pieces-Grey/dp/B07CZ7T99D,B07CZ7T99D,145.0,bestsellers,2,Fashion,AED 21.99
https://www.amazon.ae/CHAOREN-Ratchet-Belt-Men-Companion/dp/B07V9FNKSW,B07V9FNKSW,145.0,bestsellers,2,Fashion,AED 59.99
https://www.amazon.ae/GO2CAMPS-Ignition-Camping-Cartridges-Portable/dp/B0BN46PJWL,B0BN46PJWL,145.0,bestsellers,2,Sporting Goods,AED 48.00
https://www.amazon.ae/MARKQ-Cushioning-Packaging-Shipping-Supplies/dp/B0B3214RF8,B0B3214RF8,145.0,bestsellers,2,Office Products,AED 14.95
https://www.amazon.ae/Scotch-Dispenser-dispenser-Invisible-Removable/dp/B00005C3YY,B00005C3YY,145.0,bestsellers,2,Office Products,AED 5.20
https://www.amazon.ae/Dr-Althea-Moisturizer-Soothing-Niacinamide-Panthenol/dp/B07PK2P2XB,B07PK2P2XB,145.0,bestsellers,2,Beauty,AED 54.54
https://www.amazon.ae/Maybelline-Concealer-Instant-Circles-Blendable/dp/B00JR76TKW,B00JR76TKW,145.0,bestsellers,2,Beauty,AED 40.60
https://www.amazon.ae/PlayStation-DualSense-Wireless-Controller-Midnight/dp/B096SJTF8F,B096SJTF8F,145.0,bestsellers,2,Videogames,AED 234.00
https://www.amazon.ae/Microsoft-Xbox-Wireless-Controller-Black/dp/B07SDFLVKD,B07SDFLVKD,145.0,bestsellers,2,Videogames,AED 180.00
https://www.amazon.ae/Steviana-Natural-Sweetener-Stevia-Calorie/dp/B08BGBJNXM,B08BGBJNXM,145.0,bestsellers,2,Grocery,AED 33.95
https://www.amazon.ae/Refrigerator-Capacity-Freezer-Refrigerant-KR-RF138DDSG/dp/B0FQBGL1KK,B0FQBGL1KK,140.0,bestsellers,3,Main,AED 359.00
https://www.amazon.ae/Ultrean-Precision-Measures-Stainless-Batteries/dp/B08CZDYNF7,B08CZDYNF7,140.0,bestsellers,3,See More,AED 25.00
https://www.amazon.ae/TOGROP-Doctor-Scientist-Costume-Thick/dp/B09W2965N1,B09W2965N1,140.0,bestsellers,3,Toys,AED 18.11
https://www.amazon.ae/Al-Ain-Mineral-Balanced-Minerals/dp/B08DGBTY7T,B08DGBTY7T,140.0,bestsellers,3,Grocery,AED 10.39
https://www.amazon.ae/Battery-Flashlight-Adjustable-Resistant-Lightweight/dp/B005FEGYCO,B005FEGYCO,140.0,bestsellers,3,Tools & Home Improvement,AED 22.50
https://www.amazon.ae/Vileda-Rainbow-Scourer-Eco-Friendly-Comfortable/dp/B015URBCR2,B015URBCR2,140.0,bestsellers,3,Home,AED 7.65
https://www.amazon.ae/NISUOIEN-15-Sets-Strips-Adhesive/dp/B08SJ388MC,B08SJ388MC,140.0,bestsellers,3,Tools & Home Improvement,AED 9.00
https://www.amazon.ae/SALAMA-Extended-Warranty-Appliance-Appliances/dp/B0BFN3R989,B0BFN3R989,140.0,bestsellers,3,Electronics,AED 9.00
https://www.amazon.ae/echo-dot/dp/B09B8MMZ4P,B09B8MMZ4P,140.0,bestsellers,3,Amazon Devices & Accessories,AED 229.99
https://www.amazon.ae/ring-outdoor-cam-pro/dp/B0DDRJJH9W,B0DDRJJH9W,140.0,bestsellers,3,Amazon Devices & Accessories,AED 799.00
https://www.amazon.ae/Roblox-Gift-Card-500-Delivered/dp/B0FSDVDBQK,B0FSDVDBQK,140.0,bestsellers,3,Gift Cards,AED 500.00
https://www.amazon.ae/Pampers-Protection-Diapers-Leak-Free-Leakage/dp/B0DN6KMR4C,B0DN6KMR4C,140.0,bestsellers,3,Baby Products,AED 190.74
https://www.amazon.ae/YIIFELL-20pcs-Corner-Protector-L-Shaped/dp/B0C3VN69FC,B0C3VN69FC,140.0,bestsellers,3,Baby Products,AED 11.99
https://www.amazon.ae/MacSports-Collapsible-Folding-Outdoor-Utility/dp/B01DAWKVBM,B01DAWKVBM,140.0,bestsellers,3,See More,AED 139.00
https://www.amazon.ae/BLACK-DECKER-Grinding-Stainless-BX440-B5/dp/B0842MBKBF,B0842MBKBF,140.0,movers_shakers,1,Kitchen,AED 135.00-AED 534.22
https://www.amazon.ae/UGREEN-Braided-Delivery-MacBook-Samsung/dp/B07Z8Q5XGT,B07Z8Q5XGT,140.0,bestsellers,3,Computers,AED 36.90
https://www.amazon.ae/JETech-Generation-Smart-Translucent-Supports/dp/B0C7ZLKSP5,B0C7ZLKSP5,140.0,bestsellers,3,Computers,AED 45.99
https://www.amazon.ae/Samsung-Freezer-Refrigerators-Optimal-RT50CG6404S9A/dp/B0CHMFDNYQ,B0CHMFDNYQ,140.0,bestsellers,3,See More,"AED 1,249.00"
https://www.amazon.ae/Godrej-Aer-Freshener-Assorted-Accessories/dp/B0CXDQWYQP,B0CXDQWYQP,140.0,bestsellers,3,Automotive,AED 21.00
https://www.amazon.ae/Turbo-Radiator-Coolant-Green-1Gln/dp/B081D4KFJM,B081D4KFJM,140.0,bestsellers,3,Automotive,AED 23.50
https://www.amazon.ae/Hot-Wheels-K5904-Pack-Multi-Colour/dp/B000R33QMO,B000R33QMO,140.0,bestsellers,3,Toys,AED 45.00
https://www.amazon.ae/JETech-Protector-6-9-Inch-Installation-Case-Friendly/dp/B0FJL4YW73,B0FJL4YW73,140.0,bestsellers,3,Mobile Phones & Communication Products,AED 35.99
https://www.amazon.ae/Anker-Magnetic-Foldable-Wireless-Portable/dp/B09NRG4GK3,B09NRG4GK3,140.0,bestsellers,3,Mobile Phones & Communication Products,AED 129.00
https://www.amazon.ae/Pizuna-Cotton-Luxurious-Cooling-Pillowcase/dp/B07GNLBC4R,B07GNLBC4R,140.0,bestsellers,3,Home,AED 64.99
https://www.amazon.ae/Housemaid-absolutely-addictive-psychological-jaw-dropping/dp/1408728516,1408728516,140.0,bestsellers,3,Books,Paperback
https://www.amazon.ae/KITTILUX-CAT-CLUMBING-LITTER-Unscented/dp/B0BRV6DM7N,B0BRV6DM7N,140.0,bestsellers,3,Pet Supplies,AED 8.70
https://www.amazon.ae/SKY-TOUCH-Disposable-Absorbent-Leak-Proof-Training/dp/B08CVNWZ84,B08CVNWZ84,140.0,bestsellers,3,Pet Supplies,AED 23.00
https://www.amazon.ae/Baeskii-High-Precision-Scale-Luggage/dp/B09N1F4Y3B,B09N1F4Y3B,140.0,bestsellers,3,Fashion,AED 19.95
https://www.amazon.ae/Senator-Lightweight-Checked-Durable-Luggage/dp/B08BF4N6NK,B08BF4N6NK,140.0,bestsellers,3,Fashion,AED 127.00
https://www.amazon.ae/PROIRON-Kettlebell-Kettlebells-Weightlifting-Conditioning/dp/B09BDS78S2,B09BDS78S2,140.0,bestsellers,3,Sporting Goods,AED 109.69
https://www.amazon.ae/Yanek-A5-Lined-Notebook-Hardcover/dp/B0DVGZQ7MP,B0DVGZQ7MP,140.0,bestsellers,3,Office Products,AED 9.99
https://www.amazon.ae/Red-Dot-Notebook-Organizing-Eco-Friendly/dp/B0DMWRGNWC,B0DMWRGNWC,140.0,bestsellers,3,Office Products,AED 14.70
https://www.amazon.ae/medicube-Collagen-Overnight-Wrapping-Facial/dp/B0BRMYHMS5,B0BRMYHMS5,140.0,bestsellers,3,Beauty,AED 42.15
https://www.amazon.ae/Cetaphil-Moisturizing-Cream-453g-Pack/dp/B01H20MA62,B01H20MA62,140.0,bestsellers,3,Beauty,AED 124.16
https://www.amazon.ae/PlayStation-Network-Card-Account-Digital/dp/B0CHSKT1PY,B0CHSKT1PY,140.0,bestsellers,3,Videogames,AED 37.00
https://www.amazon.ae/Lmcpa-Carrying-Cartridges-Protective-Accessories/dp/B0DSC3BPYT,B0DSC3BPYT,140.0,bestsellers,3,Videogames,AED 34.99
https://www.amazon.ae/Aptamil-Advance-Follow-Formula-Months/dp/B0CVND16K9,B0CVND16K9,140.0,bestsellers,3,Grocery,AED 90.00
https://www.amazon.ae/Zippo-Lighter-Fluid-Black/dp/B07MPPWK54,B07MPPWK54,140.0,movers_shakers,1,Main,
https://www.amazon.ae/Farshore-KENSUKES-KINGDOM-Michael-Morpurgo/dp/0008640726,0008640726,140.0,movers_shakers,1,Books,Paperback
https://www.amazon.ae/Comfort-Concentrated-Softener-Celebration-Freshness/dp/B0CSWGHXCF,B0CSWGHXCF,140.0,movers_shakers,1,Health,AED 8.90
https://www.amazon.ae/NOONI-Korean-Lip-Oil-Set/dp/B0BT4PSB4C,B0BT4PSB4C,140.0,movers_shakers,1,Beauty,AED 59.00-AED 190.65
https://www.amazon.ae/Lavazza-Qualita-Rossa-Coffee-Beans/dp/B002PM23YC,B002PM23YC,140.0,movers_shakers,1,Grocery,AED 105.04
https://www.amazon.ae/Removable-NonStick-Steaming-Indicator-RC650-B5/dp/B0119L4Z40,B0119L4Z40,140.0,movers_shakers,1,Kitchen,AED 69.00
https://www.amazon.ae/UGREEN-Braided-Delivery-charge-MacBook/dp/B0BHY76Y1K,B0BHY76Y1K,140.0,movers_shakers,1,Computers,AED 32.90-AED 43.95
https://www.amazon.ae/Anker-PowerLine-Lightning-Certified-Midnight/dp/B08GFLBXSZ,B08GFLBXSZ,140.0,movers_shakers,1,Computers,AED 49.00-AED 59.00
https://www.amazon.ae/Cosmoplast-Clear-Plastic-Storage-Lockable/dp/B0D5J1225M,B0D5J1225M,140.0,movers_shakers,1,Home,AED 19.99
https://www.amazon.ae/Ikea-European-Toilet-Cleaner-Polypropylene/dp/B07NDWZCPG,B07NDWZCPG,140.0,movers_shakers,1,Home,AED 8.50
https://www.amazon.ae/Kuulaa-Magsafe-Wireless-Portable-Charging/dp/B0F26HLD2D,B0F26HLD2D,140.0,movers_shakers,1,Mobile Phones & Communication Products,AED 83.19
https://www.amazon.ae/JETech-Silky-Soft-Protective-Shockproof-Microfiber/dp/B0B8RP1C4Y,B0B8RP1C4Y,140.0,movers_shakers,1,Mobile Phones & Communication Products,AED 35.99-AED 138.00
https://www.amazon.ae/Piece-Button-Repair-Interior-Sticker/dp/B0DSFY4MYX,B0DSFY4MYX,140.0,movers_shakers,1,Automotive,
https://www.amazon.ae/Liqui-Moly-Brake-cleaner-9525/dp/B09GYRHZKP,B09GYRHZKP,140.0,movers_shakers,1,Automotive,AED 17.33
https://www.amazon.ae/Nintendo-UK-Joy-Pastel-Yellow/dp/B0C7DXMHBB,B0C7DXMHBB,140.0,movers_shakers,1,Videogames,AED 274.00
https://www.amazon.ae/Logitech-SUPERLIGHT-wireless-pro-grade-programmable/dp/B0FLFCBWTJ,B0FLFCBWTJ,140.0,movers_shakers,1,Videogames,AED 589.00-AED 645.00
https://www.amazon.ae/Exploding-15-Minute-Gameplay-Original-Strategy/dp/B0GBJ8N7ZB,B0GBJ8N7ZB,140.0,movers_shakers,1,Toys,AED 24.99
https://www.amazon.ae/BrainGiggles-Dinosaur-Costume-Matching-Halloween/dp/B09MBXRZ5T,B09MBXRZ5T,140.0,movers_shakers,1,Toys,AED 31.80
https://www.amazon.ae/Hunters-Gourmet-Truffle-Cooked-Potato/dp/B07RZDC927,B07RZDC927,140.0,movers_shakers,1,Grocery,AED 14.95-AED 26.25
https://www.amazon.ae/Sportneer-Weights-Adjustable-Fitness-Walking/dp/B07F25L7QK,B07F25L7QK,140.0,movers_shakers,1,Sporting Goods,AED 59.98-AED 484.00
https://www.amazon.ae/Penguin-Select-Classics-Subconscious-Unabridged/dp/9815266837,9815266837,140.0,movers_shakers,1,Books,Hardcover
https://www.amazon.ae/Ultra-Cleaner-Bathroom-limescale-removal/dp/B07P6GT4LB,B07P6GT4LB,140.0,movers_shakers,1,Health,AED 13.35
https://www.amazon.ae/Silicone-Furniture-Toddler-Protectors-Proofing/dp/B087G8MT4X,B087G8MT4X,140.0,movers_shakers,1,Baby Products,AED 27.94
https://www.amazon.ae/Organic-Breastfeeding-Earth-Mama-Lanolin-Free/dp/B000JVCBBG,B000JVCBBG,140.0,movers_shakers,1,Baby Products,AED 75.94-AED 299.00
https://www.amazon.ae/Super-General-Chest-Freezer-Technology/dp/B0FDW2TX4R,B0FDW2TX4R,140.0,movers_shakers,1,Appliances,"AED 1,165.00"
https://www.amazon.ae/Twin-Tub-Semi-Automatic-Powerful-Efficient-74WX42DX87H/dp/B0CHYZ2L9J,B0CHYZ2L9J,140.0,movers_shakers,1,Appliances,
https://www.amazon.ae/Extension-TESSAN-Extender-Protected-Supplies/dp/B0CMWF213W,B0CMWF213W,140.0,movers_shakers,1,Electronics,AED 93.59
https://www.amazon.ae/Salama-Extended-Appliance-Appliances-AED799-99/dp/B09PRVQMNB,B09PRVQMNB,140.0,movers_shakers,1,Electronics,AED 42.00
https://www.amazon.ae/Plastic-Spines%EF%BC%8C21-ring-Capacity-Colorful-Combs-Box/dp/B075M7R28L,B075M7R28L,140.0,movers_shakers,1,Office Products,AED 31.80-AED 40.30
https://www.amazon.ae/Faber-Castell-Whiteboard-Marker-ASSORTED-1587D/dp/B07PBYLM9M,B07PBYLM9M,140.0,movers_shakers,1,Office Products,AED 10.90
https://www.amazon.ae/Lattafa-Asdaaf-Ameerat-Prive-Perfume/dp/B0BYF9847H,B0BYF9847H,140.0,movers_shakers,1,Beauty,AED 55.00
https://www.amazon.ae/Hisense-HTM60320D3-Refrigerator-Compressor-Technology/dp/B0D96L2BJL,B0D96L2BJL,135.0,bestsellers,4,Main,"AED 1,149.00"
https://www.amazon.ae/FUN-AL-BAYADER-%D9%81%D9%86-18-3x23-5cm/dp/B07Q6JD5D1,B07Q6JD5D1,135.0,bestsellers,4,See More,AED 8.10
https://www.amazon.ae/Mattel-Games-UNO-Classic-Multi/dp/B00004TZY8,B00004TZY8,135.0,bestsellers,4,Toys,AED 14.77
https://www.amazon.ae/Mai-Dubai-Bottled-Water-Box/dp/B07NF7RC84,B07NF7RC84,135.0,bestsellers,4,Grocery,AED 9.90
https://www.amazon.ae/MARKQ-Packing-Packaging-Sealing-Supplies/dp/B0B9T2MDL5,B0B9T2MDL5,135.0,bestsellers,4,Tools & Home Improvement,AED 15.75
https://www.amazon.ae/Red-Dot-Gift%C2%AE10-Pack-Non-Slip-Rotatable/dp/B0CRWBZ9JY,B0CRWBZ9JY,135.0,bestsellers,4,Home,AED 11.99
https://www.amazon.ae/Duracell-1-5V-Alkaline-Batteries-Pack/dp/B09HXG3J7P,B09HXG3J7P,135.0,bestsellers,4,Electronics,AED 45.50
https://www.amazon.ae/UGREEN-DigiNest-Charging-Multiport-Extension/dp/B0B6Z75G18,B0B6Z75G18,135.0,bestsellers,4,Electronics,AED 195.00
https://www.amazon.ae/Echo-Pop/dp/B09WX3SX3P,B09WX3SX3P,135.0,bestsellers,4,Amazon Devices & Accessories,AED 189.99
https://www.amazon.ae/Samsung-Modern-Design-Display-QA65LS03DAUXZN/dp/B0CYZMWCVZ,B0CYZMWCVZ,135.0,bestsellers,4,Amazon Devices & Accessories,
https://www.amazon.ae/Amazon-eGift-Card-Forest-Friends-Animated/dp/B0F83LGCGN,B0F83LGCGN,135.0,bestsellers,4,Gift Cards,AED 150.00
https://www.amazon.ae/Pampers-Ultimate-Comfort-Technology-Protection/dp/B08FB9HJKD,B08FB9HJKD,135.0,bestsellers,4,Baby Products,AED 51.14
https://www.amazon.ae/SKY-TOUCH-Extension-Suitable-Doorways-75-144cm/dp/B0CJM3NTC2,B0CJM3NTC2,135.0,bestsellers,4,Baby Products,AED 122.66
https://www.amazon.ae/Russell-Hobbs-Ultra-Quiet-Effortless-K-22A102B/dp/B0C4ZH2CL1,B0C4ZH2CL1,135.0,bestsellers,4,See More,AED 99.00
https://www.amazon.ae/Aioneus-Lightning-Certified-Delivery-Charging/dp/B0F8B1XT5V,B0F8B1XT5V,135.0,bestsellers,4,Computers,AED 21.99
https://www.amazon.ae/UGREEN-Charge-Compatible-MacBook-Samsung/dp/B083Q4SHPT,B083Q4SHPT,135.0,bestsellers,4,Computers,AED 25.60
https://www.amazon.ae/Super-General-Refrigerator-Freezer-SGR710SBSSSE-91x59-5x177cm/dp/B0FGDLNMHJ,B0FGDLNMHJ,135.0,bestsellers,4,See More,"AED 1,499.00"
https://www.amazon.ae/Weiman-Leather-Cleaner-Conditioner-Furniture/dp/B007C5W4UK,B007C5W4UK,135.0,bestsellers,4,Automotive,AED 28.00
https://www.amazon.ae/Manual-Stainless-Olive-Extractor-Transfer/dp/B0DXFQLQLD,B0DXFQLQLD,135.0,bestsellers,4,Automotive,AED 59.90
https://www.amazon.ae/Lucas-Oil-10009-Transmission-Fix/dp/B000ARTZPO,B000ARTZPO,135.0,movers_shakers,2,Automotive,AED 73.50
https://www.amazon.ae/LEGO-Decoration-Accessories-Photography-31147/dp/B0CFW1CWHW,B0CFW1CWHW,135.0,bestsellers,4,Toys,AED 60.43
https://www.amazon.ae/UGREEN-Protector-Privacy-Protection-Ultimate/dp/B0D83GHDW2,B0D83GHDW2,135.0,bestsellers,4,Mobile Phones & Communication Products,AED 35.80
https://www.amazon.ae/USB-Plug-Anker-20W-Charger/dp/B095GNGP6S,B095GNGP6S,135.0,bestsellers,4,Mobile Phones & Communication Products,AED 25.00
